id,operation_type,src_path,desc,saved_path,sha1,saved_timestamp,modified_timestamp,timezone
54,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/cards?limit=10&_=1500271403850,Home,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/c032bf4b798f26a92ebf3e4671234ab84624d62c.json,0df0043451544e9bf236bd0c9e59fec87fc31350,2018-03-19 04:43:42,-,UTC-4
55,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/get-languages?_=1499931369663,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/d2139686f6186a4e12342b4cc58efa1f8863bb74.json,db3df70aa171e2771a9c2f291f854efb65da619f,2018-03-19 04:43:42,-,UTC-4
56,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/get-customer-pfm?_=1499931282856,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/dac6b9e3ec52975056574f32f3f6168c2a27d42b.json,c86ae64cd8f9933109b59fe5e634924a3f1a7c1a,2018-03-19 04:43:42,-,UTC-4
57,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/get-languages?_=1499931369649,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/b250afdef5b7b74c2ba959303f5d5208da447f40.json,db3df70aa171e2771a9c2f291f854efb65da619f,2018-03-19 04:43:42,-,UTC-4
58,COMPANION_APP_ANDROID,/data/data/com.amazon.dee.app/app_901ad8be11e4424f875dc792db51f34d515d6767-01b7-49e5-8273-c8d11b0f331d\events\eventsFile,Error Logs,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/cedc69f48359467546db056dace449ddb082d22c,ea92c7de60825b86df1decff3ecc5a878334f451,2018-03-19 04:43:44,-,UTC-4
59,COMPANION_APP_ANDROID,/data/data/com.amazon.dee.app/app_webview/Cookies,SQLite for Login Credential,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/73ee6be9fce3f76a9366ffb8b49cf2785a92df4d.db,cae322610ee0f1b33c0247b713f875e02ca65d66,2018-03-19 04:43:44,-,UTC-4
60,COMPANION_APP_ANDROID,/data/data/com.amazon.dee.app/databases/DataStore.db,SQLite for To-do and Shopping List,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/c76e50f0e76b0a6a86d9907041f836caef4dbd8a.db,36348350484e8421adf1e6b05ac5aab8df5e857a,2018-03-19 04:43:44,-,UTC-4
61,COMPANION_APP_ANDROID,/data/data/com.amazon.dee.app/databases/map_data_storage_v2.db,SQLite for Account and Device info. (encrypted),D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/9c5bd9eb3e847c619dda8f75a2d0a1e374ddad3f.db,e537f8e17f8acb943ed86cfb265b831006fd4c2a,2018-03-19 04:43:44,-,UTC-4
62,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/todos?startTime=&endTime=&completed=&type=TASK&size=100&offset=-1&_=1499931336703,To-do List,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/351f3c8734be70a3a01afeb06dfece13cb6a82fd.json,498110c8067a11039e1770abd7a9441280c2d23a,2018-03-19 04:43:44,-,UTC-4
63,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/player?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&screenWidth=360&_=1499931336651,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/55e62db614bbe9314944b66cc9e316c18d3cff5e.json,a38feb72fbfb8c7eb811444a0dc6f640226de551,2018-03-19 04:43:44,-,UTC-4
64,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336603,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/23c25902a3b28f007fcbab70b9c73a97d51081a6.json,c922b2ef86560622cf9e36376871bae2d9946b1a,2018-03-19 04:43:44,-,UTC-4
65,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/amazon-music-benefits?customerId=A32TRBM6QOXJ5H&deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&_=1499931336663,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/63fd22954f241004a13fd84196f67336e83aae54.json,09fab8b7e22ee9938a5905f2430c9dde8c041575,2018-03-19 04:43:44,-,UTC-4
66,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336679,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/8bae05d3813ef4b761b4db357953ae903916358c.json,c922b2ef86560622cf9e36376871bae2d9946b1a,2018-03-19 04:43:44,-,UTC-4
67,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/player?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&screenWidth=360&_=1499931336531,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/3738e4ae1f7b9db08203a7795b7cc40b4e1fe747.json,a38feb72fbfb8c7eb811444a0dc6f640226de551,2018-03-19 04:43:44,-,UTC-4
68,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336627,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/48e161e26ca21f203dbe641bf13f5c0d6f7fcea0.json,c922b2ef86560622cf9e36376871bae2d9946b1a,2018-03-19 04:43:44,-,UTC-4
69,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336568,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/29fe292016f35937dd9df980489e35f13abb56a1.json,c922b2ef86560622cf9e36376871bae2d9946b1a,2018-03-19 04:43:44,-,UTC-4
70,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336514,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/6581eb79088d3c761059e390108c578f0aa0791f.json,4c2efb4a54a421ee0ef612830b6e0f023e2ea5db,2018-03-19 04:43:44,-,UTC-4
71,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336492,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/a99542bd2abb9b9bd7d371f8cc7812b7da4b32c9.json,4c2efb4a54a421ee0ef612830b6e0f023e2ea5db,2018-03-19 04:43:44,-,UTC-4
72,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336583,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/95030d840292fe75b145fdeee8de94f6f1d16373.json,c922b2ef86560622cf9e36376871bae2d9946b1a,2018-03-19 04:43:44,-,UTC-4
73,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/devices/device?cached=true&_=1499931336430,Registered Alexa Devices,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/e40136f8842762edc5cc568ff9be32e82fe3696f.json,fe3301ee1f87c48bf724512556654c63bd83ab4a,2018-03-19 04:43:44,-,UTC-4
74,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/amazon-music-benefits?customerId=A32TRBM6QOXJ5H&deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&_=1499931336448,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/4db5917f86fc9d4a58e912b45979c2779a45a8a6.json,09fab8b7e22ee9938a5905f2430c9dde8c041575,2018-03-19 04:43:44,-,UTC-4
75,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336499,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/9babe4d2bf435100c0377d4c52a1e6721bb021a5.json,4c2efb4a54a421ee0ef612830b6e0f023e2ea5db,2018-03-19 04:43:44,-,UTC-4
76,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336464,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/7c6b89fbef2ce198027d8fb05b4861522a9c7833.json,4c2efb4a54a421ee0ef612830b6e0f023e2ea5db,2018-03-19 04:43:44,-,UTC-4
77,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/amazon-music-benefits?customerId=A32TRBM6QOXJ5H&deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&_=1499931336506,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/b0d853789d969e5d05811a083ff6ecab6feee823.json,09fab8b7e22ee9938a5905f2430c9dde8c041575,2018-03-19 04:43:44,-,UTC-4
78,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336455,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/66544aaadc7c898918dad0be486fc98ac4228f85.json,4c2efb4a54a421ee0ef612830b6e0f023e2ea5db,2018-03-19 04:43:45,-,UTC-4
79,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/devices/device?cached=true&_=1499931336676,Registered Alexa Devices,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/e3a33a5b5480bf1828c829ab1debfc309e3bce8c.json,a6ea650ddd73fd92a13ba0c09bbc96969bc09163,2018-03-19 04:43:45,-,UTC-4
80,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/player?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&screenWidth=360&_=1499931336579,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/5657de78d8df5ff8fec0bff6b8f739ec54345bb1.json,af4890905a18149ceccd50cf59c26a9561b7e9cc,2018-03-19 04:43:45,-,UTC-4
81,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/amazon-music-benefits?customerId=A32TRBM6QOXJ5H&deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&_=1499931336653,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/ebd18a7d2db2503f64b91d07c103f9d94a109569.json,09fab8b7e22ee9938a5905f2430c9dde8c041575,2018-03-19 04:43:45,-,UTC-4
82,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/amazon-music-benefits?customerId=A32TRBM6QOXJ5H&deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&_=1499931336631,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/10706aa746210aaeebc10ffbd8167e87a92c99c4.json,09fab8b7e22ee9938a5905f2430c9dde8c041575,2018-03-19 04:43:45,-,UTC-4
83,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/player?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&screenWidth=360&_=1499931336687,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/38b81b4b40587df85db60de59c7b3adb0792d4a1.json,7dc5757496a3ef614b781064f5eb57f623836229,2018-03-19 04:43:45,-,UTC-4
84,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336490,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/15505ec8d84582fc5d34bf6a03483e2c7c423bea.json,4c2efb4a54a421ee0ef612830b6e0f023e2ea5db,2018-03-19 04:43:45,-,UTC-4
85,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336494,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/9c3cea9e4a85db8a9aa4f5c831e67be911598392.json,4c2efb4a54a421ee0ef612830b6e0f023e2ea5db,2018-03-19 04:43:45,-,UTC-4
86,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336474,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/1473354d1bf75186270105da495fb514ad3da14a.json,4c2efb4a54a421ee0ef612830b6e0f023e2ea5db,2018-03-19 04:43:45,-,UTC-4
87,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/amazon-music-benefits?customerId=A32TRBM6QOXJ5H&deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&_=1499931336622,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/2f2da184b3dab117e3e69424ad5d70b81105c04f.json,09fab8b7e22ee9938a5905f2430c9dde8c041575,2018-03-19 04:43:45,-,UTC-4
88,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/player?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&screenWidth=360&_=1499931336515,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/fba42b8dbf0fb259e94b4a13be8190d5acdd7919.json,ec1fdfd2ee34d1071767abb3ec9c4f6c531feb31,2018-03-19 04:43:45,-,UTC-4
89,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336596,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/a2e769e1a14b1d88fb886a26cdaf7a9b85bd24a8.json,c922b2ef86560622cf9e36376871bae2d9946b1a,2018-03-19 04:43:45,-,UTC-4
90,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/player?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&screenWidth=360&_=1499931336693,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/e1f52f3b04256021bf2ab6cc5b82048e07622fb0.json,7dc5757496a3ef614b781064f5eb57f623836229,2018-03-19 04:43:45,-,UTC-4
91,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336516,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/80982051c34054c5c77fce742d11dba6c01c766c.json,4c2efb4a54a421ee0ef612830b6e0f023e2ea5db,2018-03-19 04:43:45,-,UTC-4
92,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/player?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&screenWidth=360&_=1499931336524,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/5c60af6d4284e63db3198ffc1a8a52b3a5b520d9.json,ec1fdfd2ee34d1071767abb3ec9c4f6c531feb31,2018-03-19 04:43:45,-,UTC-4
93,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336470,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/cd5ffedb6b4ccd7357bb6375495d75c7fda87648.json,4c2efb4a54a421ee0ef612830b6e0f023e2ea5db,2018-03-19 04:43:45,-,UTC-4
94,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/amazon-music-benefits?customerId=A32TRBM6QOXJ5H&deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&_=1499931336587,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/4aede350b281b96fd81ccb985e6e02b245d5993e.json,09fab8b7e22ee9938a5905f2430c9dde8c041575,2018-03-19 04:43:45,-,UTC-4
95,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336536,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/81bbbf2d1921749b784e0e934dd2e194efdafbfc.json,c922b2ef86560622cf9e36376871bae2d9946b1a,2018-03-19 04:43:45,-,UTC-4
96,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/player?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&screenWidth=360&_=1499931336510,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/a89e5e940e43998364a714d32c2cf1cf75cdc0a6.json,ec1fdfd2ee34d1071767abb3ec9c4f6c531feb31,2018-03-19 04:43:45,-,UTC-4
97,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336551,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/9f47c703e3981b1f9c3464c0e5cc6e741449b95e.json,c922b2ef86560622cf9e36376871bae2d9946b1a,2018-03-19 04:43:46,-,UTC-4
98,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/player?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&screenWidth=360&_=1499931336557,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/7fb7b81f6445cd898a5d1fcd1eec77a4ec426ac1.json,a38feb72fbfb8c7eb811444a0dc6f640226de551,2018-03-19 04:43:46,-,UTC-4
99,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/player?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&screenWidth=360&_=1499931336645,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/4a978ecb8e0fc201b389f42f0b04c2f0543221c6.json,a38feb72fbfb8c7eb811444a0dc6f640226de551,2018-03-19 04:43:46,-,UTC-4
100,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336708,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/170de782a0198d1c8fbe938a9b6cf7ab2cacd488.json,c922b2ef86560622cf9e36376871bae2d9946b1a,2018-03-19 04:43:46,-,UTC-4
101,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336691,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/54c3821ce26dea9d38886f95f688dec27dbcde8b.json,c922b2ef86560622cf9e36376871bae2d9946b1a,2018-03-19 04:43:46,-,UTC-4
102,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/cards/A32TRBM6QOXJ5H%231499931577707%23AB72C64C86AW2%23B0F00715535302W5?_=1499931336585,Home,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/fa9e721096386afb86056d530cdb2e43fd19c459.json,2969f407be4ac9540a758011e054f3986e0e8f81,2018-03-19 04:43:46,-,UTC-4
103,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/amazon-music-benefits?customerId=A32TRBM6QOXJ5H&deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&_=1499931336554,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/8f2621020590f8b0ba5876ca694d01d8f0403680.json,09fab8b7e22ee9938a5905f2430c9dde8c041575,2018-03-19 04:43:46,-,UTC-4
104,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336539,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/cb2402ff95bdfb067b6acc59eeaf7b612448e9ce.json,c922b2ef86560622cf9e36376871bae2d9946b1a,2018-03-19 04:43:46,-,UTC-4
105,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336500,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/e6147a3bad71e00f3ac2321b0394715d7085c775.json,4c2efb4a54a421ee0ef612830b6e0f023e2ea5db,2018-03-19 04:43:46,-,UTC-4
106,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336477,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/80b428d175c5b4e4dc0fdc2e9659f169ae9e3ed0.json,4c2efb4a54a421ee0ef612830b6e0f023e2ea5db,2018-03-19 04:43:46,-,UTC-4
107,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336577,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/538edfabb632e9a8a38b1b1e92022af5c7ef8466.json,c922b2ef86560622cf9e36376871bae2d9946b1a,2018-03-19 04:43:46,-,UTC-4
108,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/todos?startTime=&endTime=&completed=&type=TASK&size=100&offset=-1&_=1499931336450,To-do List,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/5f8650dcf348540f4652a5eac6141fd23a4c096b.json,498110c8067a11039e1770abd7a9441280c2d23a,2018-03-19 04:43:46,-,UTC-4
109,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336481,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/461ec2ed9978b7f7182a382621cf6d981494c9d2.json,4c2efb4a54a421ee0ef612830b6e0f023e2ea5db,2018-03-19 04:43:46,-,UTC-4
110,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/devices/device?cached=true&_=1499931336695,Registered Alexa Devices,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/f3f8fcff1be11251e3a2e05346e9e393d974610e.json,735a7e298f78937288cf56cd8f6a45b75bf2e817,2018-03-19 04:43:46,-,UTC-4
111,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/media/historical-queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=50&currentQueueId=da1fb2af-b528-4d94-8d72-96a3b29eb998&offset=-1&_=1499931336485,Played Media,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/502452b14648a0bd17487897590c7e1ec1940e86.json,f6cdfb5ab37279b7107de5af4ea33a8cb1b14814,2018-03-19 04:43:46,-,UTC-4
112,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/customer-status?_=1499931336427,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/2b852574ae5051c14ee326c8dad723d648a8f2a3.json,35dc69e7615abb2606bb90e728c6a2d4798327b3,2018-03-19 04:43:46,-,UTC-4
113,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/amazon-music-benefits?customerId=A32TRBM6QOXJ5H&deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&_=1499931336677,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/eb91226ff3e5cda9a03d26994fce3641cafb5dbb.json,09fab8b7e22ee9938a5905f2430c9dde8c041575,2018-03-19 04:43:46,-,UTC-4
114,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336570,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/47891aa83c93f9c28538eba7ecab0c106c31a2b9.json,c922b2ef86560622cf9e36376871bae2d9946b1a,2018-03-19 04:43:46,-,UTC-4
115,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/amazon-music-benefits?customerId=A32TRBM6QOXJ5H&deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&_=1499931336696,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/04ade151a20b60acb7bcbce759df1eb5dfbfd69a.json,09fab8b7e22ee9938a5905f2430c9dde8c041575,2018-03-19 04:43:47,-,UTC-4
116,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/np/queue?deviceSerialNumber=B0F00715535302W5&deviceType=AB72C64C86AW2&size=25&_=1499931336658,,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/3425fab4bd19950c50fd977d6d9b0242c85751da.json,c922b2ef86560622cf9e36376871bae2d9946b1a,2018-03-19 04:43:47,-,UTC-4
117,COMPANION_APP_ANDROID,https://pitangui.amazon.com/api/household?_=1499931336434,Household Accounts,D:\pycift\example\(2018-03-19_04.43.36)_CIFT_RESULT/Evidence_Library/AmazonAlexaClient/6ba3486de35d4876e3fd54386285d0016dbd55c2.json,07cc1ff6c584117c9d7e9d451ac9d8858172c878,2018-03-19 04:43:47,-,UTC-4
